user_id,signup_date,acquisition_channel,country,device_type,kyc_status,kyc_completed_at
1777,2024-06-06 00:00:00,organic,Ireland,Android,approved,2024-06-11 00:00:00
1778,2024-07-12 00:00:00,paid_ads,India,iOS,approved,2024-07-13 00:00:00
1779,2024-08-28 00:00:00,paid_ads,UK,Android,approved,2024-08-29 00:00:00
1780,2023-08-21 00:00:00,affiliate,India,iOS,pending,
1781,2024-02-10 00:00:00,organic,UK,iOS,approved,2024-02-11 00:00:00
1782,2024-01-20 00:00:00,organic,UK,iOS,approved,2024-01-24 00:00:00
1783,2024-04-12 00:00:00,referral,UK,iOS,pending,
1784,2024-09-18 00:00:00,organic,Ireland,iOS,approved,2024-09-23 00:00:00
1785,2024-09-16 00:00:00,organic,Ireland,iOS,pending,
1786,2024-08-20 00:00:00,paid_ads,UK,Android,approved,2024-08-25 00:00:00
1787,2023-03-15 00:00:00,referral,India,iOS,approved,2023-03-19 00:00:00
1788,2024-02-01 00:00:00,organic,UK,iOS,approved,2024-02-04 00:00:00
1789,2023-02-21 00:00:00,paid_ads,UK,Android,pending,
1790,2024-01-15 00:00:00,organic,Ireland,iOS,rejected,
1791,2023-03-01 00:00:00,organic,UK,iOS,rejected,
1792,2024-03-29 00:00:00,referral,Ireland,iOS,approved,2024-04-03 00:00:00
1793,2023-10-06 00:00:00,referral,India,iOS,approved,2023-10-10 00:00:00
1794,2023-12-31 00:00:00,organic,Ireland,iOS,rejected,
1795,2024-05-01 00:00:00,paid_ads,India,iOS,approved,2024-05-06 00:00:00
1796,2024-04-17 00:00:00,paid_ads,UK,Android,rejected,
1797,2023-02-14 00:00:00,organic,UK,iOS,approved,2023-02-19 00:00:00
1798,2023-08-23 00:00:00,organic,UK,Android,rejected,
1799,2024-08-17 00:00:00,referral,India,Android,rejected,
1800,2024-03-17 00:00:00,paid_ads,UK,iOS,rejected,
1801,2023-12-18 00:00:00,affiliate,UK,Android,approved,2023-12-19 00:00:00
1802,2024-09-04 00:00:00,organic,Ireland,iOS,approved,2024-09-07 00:00:00
1803,2023-05-03 00:00:00,paid_ads,UK,iOS,approved,2023-05-04 00:00:00
1804,2024-03-03 00:00:00,organic,Ireland,iOS,approved,2024-03-04 00:00:00
1805,2023-06-11 00:00:00,paid_ads,UK,iOS,approved,2023-06-13 00:00:00
1806,2024-01-05 00:00:00,referral,UK,Android,rejected,
1807,2024-06-23 00:00:00,paid_ads,UK,Android,approved,2024-06-25 00:00:00
1808,2024-10-21 00:00:00,paid_ads,UK,Android,approved,2024-10-24 00:00:00
1809,2023-05-21 00:00:00,affiliate,Ireland,Android,approved,2023-05-26 00:00:00
1810,2024-05-15 00:00:00,organic,India,iOS,approved,2024-05-17 00:00:00
1811,2023-05-11 00:00:00,referral,UK,Android,rejected,
1812,2023-06-24 00:00:00,paid_ads,UK,Android,pending,
1813,2023-08-01 00:00:00,paid_ads,Ireland,iOS,approved,2023-08-02 00:00:00
1814,2024-10-21 00:00:00,affiliate,UK,iOS,pending,
1815,2023-04-20 00:00:00,paid_ads,Ireland,iOS,approved,2023-04-22 00:00:00
1816,2024-03-31 00:00:00,affiliate,Ireland,Android,approved,2024-04-04 00:00:00
1817,2024-05-08 00:00:00,paid_ads,UK,iOS,pending,
1818,2024-05-15 00:00:00,organic,India,iOS,approved,2024-05-20 00:00:00
1819,2023-05-10 00:00:00,organic,UK,iOS,pending,
1820,2023-03-19 00:00:00,paid_ads,UK,iOS,approved,2023-03-21 00:00:00
1821,2023-03-07 00:00:00,affiliate,UK,Android,approved,2023-03-08 00:00:00
1822,2024-08-01 00:00:00,paid_ads,Ireland,iOS,approved,2024-08-05 00:00:00
1823,2024-04-19 00:00:00,paid_ads,UK,Android,approved,2024-04-21 00:00:00
1824,2024-12-01 00:00:00,referral,UK,iOS,approved,2024-12-04 00:00:00
1825,2024-10-26 00:00:00,affiliate,Ireland,iOS,approved,2024-10-28 00:00:00
1826,2024-07-01 00:00:00,paid_ads,India,Android,pending,
1827,2023-05-15 00:00:00,organic,UK,iOS,rejected,
1828,2024-02-14 00:00:00,paid_ads,UK,iOS,rejected,
1829,2023-01-02 00:00:00,organic,Ireland,iOS,approved,2023-01-07 00:00:00
1830,2024-04-13 00:00:00,paid_ads,India,Android,rejected,
1831,2024-06-28 00:00:00,affiliate,Ireland,iOS,approved,2024-07-01 00:00:00
1832,2023-01-09 00:00:00,paid_ads,India,Android,approved,2023-01-14 00:00:00
1833,2023-04-26 00:00:00,paid_ads,India,iOS,rejected,
1834,2023-06-14 00:00:00,referral,Ireland,iOS,approved,2023-06-18 00:00:00
1835,2023-12-04 00:00:00,referral,UK,iOS,rejected,
1836,2023-02-02 00:00:00,referral,India,iOS,pending,
1837,2023-05-06 00:00:00,paid_ads,India,iOS,approved,2023-05-11 00:00:00
1838,2023-10-02 00:00:00,paid_ads,Ireland,Android,approved,2023-10-03 00:00:00
1839,2023-09-10 00:00:00,organic,Ireland,iOS,approved,2023-09-13 00:00:00
1840,2023-03-04 00:00:00,organic,UK,iOS,rejected,
1841,2023-09-20 00:00:00,organic,Ireland,iOS,approved,2023-09-21 00:00:00
1842,2023-10-15 00:00:00,affiliate,UK,iOS,approved,2023-10-19 00:00:00
1843,2024-02-09 00:00:00,paid_ads,India,Android,rejected,
1844,2024-09-07 00:00:00,organic,UK,Android,approved,2024-09-10 00:00:00
1845,2024-09-12 00:00:00,paid_ads,Ireland,iOS,approved,2024-09-14 00:00:00
1846,2023-02-27 00:00:00,referral,Ireland,iOS,rejected,
1847,2024-06-20 00:00:00,paid_ads,UK,Android,approved,2024-06-24 00:00:00
1848,2023-12-30 00:00:00,organic,UK,iOS,approved,2024-01-04 00:00:00
1849,2023-11-13 00:00:00,organic,Ireland,Android,rejected,
1850,2023-08-19 00:00:00,paid_ads,UK,iOS,approved,2023-08-20 00:00:00
1851,2024-12-06 00:00:00,referral,Ireland,Android,approved,2024-12-11 00:00:00
1852,2024-04-15 00:00:00,affiliate,UK,iOS,approved,2024-04-20 00:00:00
1853,2024-07-19 00:00:00,paid_ads,India,iOS,pending,
1854,2023-11-18 00:00:00,organic,UK,Android,approved,2023-11-19 00:00:00
1855,2023-02-22 00:00:00,organic,Ireland,iOS,approved,2023-02-27 00:00:00
1856,2024-07-10 00:00:00,organic,Ireland,iOS,approved,2024-07-13 00:00:00
1857,2024-04-24 00:00:00,affiliate,UK,iOS,approved,2024-04-26 00:00:00
1858,2024-05-17 00:00:00,paid_ads,Ireland,iOS,rejected,
1859,2023-04-24 00:00:00,organic,Ireland,iOS,rejected,
1860,2023-07-24 00:00:00,organic,Ireland,iOS,rejected,
1861,2024-12-13 00:00:00,referral,Ireland,iOS,approved,2024-12-18 00:00:00
1862,2023-11-04 00:00:00,referral,Ireland,Android,approved,2023-11-06 00:00:00
1863,2023-01-18 00:00:00,organic,UK,iOS,approved,2023-01-20 00:00:00
1864,2023-12-07 00:00:00,affiliate,India,iOS,approved,2023-12-09 00:00:00
1865,2024-08-25 00:00:00,referral,India,iOS,approved,2024-08-27 00:00:00
1866,2024-10-15 00:00:00,affiliate,Ireland,Android,rejected,
1867,2023-11-10 00:00:00,paid_ads,Ireland,iOS,approved,2023-11-11 00:00:00
1868,2023-09-30 00:00:00,referral,Ireland,iOS,approved,2023-10-05 00:00:00
1869,2023-08-27 00:00:00,organic,Ireland,Android,approved,2023-08-30 00:00:00
1870,2023-12-06 00:00:00,paid_ads,India,iOS,pending,
1871,2023-01-24 00:00:00,referral,Ireland,iOS,approved,2023-01-27 00:00:00
1872,2024-07-17 00:00:00,organic,UK,iOS,approved,2024-07-22 00:00:00
1873,2023-11-24 00:00:00,affiliate,Ireland,iOS,approved,2023-11-27 00:00:00
1874,2023-02-06 00:00:00,referral,Ireland,Android,approved,2023-02-08 00:00:00
1875,2024-12-19 00:00:00,referral,Ireland,iOS,approved,2024-12-23 00:00:00
1876,2024-11-27 00:00:00,affiliate,Ireland,iOS,approved,2024-11-29 00:00:00
1877,2024-09-10 00:00:00,paid_ads,UK,iOS,approved,2024-09-12 00:00:00
1878,2024-11-20 00:00:00,organic,Ireland,Android,pending,
1879,2023-10-14 00:00:00,paid_ads,Ireland,Android,approved,2023-10-18 00:00:00
1880,2023-01-31 00:00:00,organic,UK,Android,pending,
1881,2024-02-29 00:00:00,affiliate,UK,iOS,approved,2024-03-04 00:00:00
1882,2023-03-26 00:00:00,referral,UK,Android,approved,2023-03-27 00:00:00
1883,2024-12-31 00:00:00,paid_ads,Ireland,Android,approved,2025-01-01 00:00:00
1884,2023-01-04 00:00:00,organic,Ireland,iOS,rejected,
1885,2024-06-12 00:00:00,paid_ads,Ireland,iOS,pending,
1886,2023-04-30 00:00:00,organic,UK,Android,rejected,
1887,2023-08-05 00:00:00,referral,India,Android,approved,2023-08-10 00:00:00
1888,2023-10-30 00:00:00,affiliate,Ireland,Android,approved,2023-10-31 00:00:00
1889,2023-07-12 00:00:00,organic,Ireland,iOS,approved,2023-07-13 00:00:00
1890,2024-09-12 00:00:00,organic,UK,iOS,approved,2024-09-16 00:00:00
1891,2024-05-20 00:00:00,referral,UK,iOS,pending,
1892,2024-04-09 00:00:00,referral,Ireland,iOS,pending,
1893,2023-07-10 00:00:00,organic,India,Android,rejected,
1894,2023-02-05 00:00:00,referral,Ireland,Android,approved,2023-02-10 00:00:00
1895,2023-03-05 00:00:00,organic,India,iOS,approved,2023-03-06 00:00:00
1896,2024-09-13 00:00:00,organic,Ireland,iOS,approved,2024-09-16 00:00:00
1897,2023-01-23 00:00:00,organic,Ireland,Android,approved,2023-01-28 00:00:00
1898,2023-06-05 00:00:00,paid_ads,Ireland,Android,pending,
1899,2024-04-07 00:00:00,paid_ads,India,iOS,approved,2024-04-10 00:00:00
1900,2023-06-23 00:00:00,organic,Ireland,iOS,rejected,
1901,2023-07-03 00:00:00,organic,Ireland,Android,approved,2023-07-08 00:00:00
1902,2024-09-25 00:00:00,organic,Ireland,iOS,approved,2024-09-26 00:00:00
1903,2023-01-27 00:00:00,affiliate,India,Android,approved,2023-01-31 00:00:00
1904,2023-08-26 00:00:00,paid_ads,UK,iOS,pending,
1905,2024-05-31 00:00:00,referral,India,Android,approved,2024-06-04 00:00:00
1906,2024-10-02 00:00:00,referral,Ireland,Android,approved,2024-10-05 00:00:00
1907,2024-08-21 00:00:00,paid_ads,UK,Android,approved,2024-08-24 00:00:00
1908,2023-11-11 00:00:00,referral,Ireland,iOS,approved,2023-11-14 00:00:00
1909,2023-11-03 00:00:00,affiliate,UK,Android,approved,2023-11-04 00:00:00
1910,2023-07-02 00:00:00,organic,India,iOS,approved,2023-07-06 00:00:00
1911,2023-09-14 00:00:00,paid_ads,India,Android,approved,2023-09-19 00:00:00
1912,2023-02-20 00:00:00,referral,India,iOS,rejected,
1913,2024-08-30 00:00:00,referral,Ireland,Android,approved,2024-08-31 00:00:00
1914,2024-07-15 00:00:00,referral,Ireland,iOS,approved,2024-07-18 00:00:00
1915,2024-01-13 00:00:00,referral,UK,Android,approved,2024-01-15 00:00:00
1916,2024-02-18 00:00:00,referral,UK,iOS,approved,2024-02-21 00:00:00
1917,2024-08-18 00:00:00,organic,Ireland,iOS,approved,2024-08-22 00:00:00
1918,2024-01-19 00:00:00,organic,Ireland,iOS,pending,
1919,2024-04-27 00:00:00,referral,Ireland,iOS,approved,2024-04-30 00:00:00
1920,2024-05-28 00:00:00,organic,Ireland,Android,rejected,
1921,2023-01-15 00:00:00,affiliate,UK,iOS,approved,2023-01-17 00:00:00
1922,2023-08-15 00:00:00,organic,Ireland,Android,approved,2023-08-19 00:00:00
1923,2023-09-09 00:00:00,referral,Ireland,iOS,approved,2023-09-14 00:00:00
1924,2023-05-21 00:00:00,affiliate,Ireland,iOS,rejected,
1925,2023-09-07 00:00:00,paid_ads,Ireland,iOS,rejected,
1926,2024-03-18 00:00:00,paid_ads,Ireland,iOS,approved,2024-03-19 00:00:00
1927,2023-09-19 00:00:00,paid_ads,UK,iOS,approved,2023-09-22 00:00:00
1928,2024-04-06 00:00:00,referral,UK,iOS,approved,2024-04-10 00:00:00
1929,2023-04-17 00:00:00,referral,India,iOS,pending,
1930,2024-06-24 00:00:00,paid_ads,Ireland,iOS,rejected,
1931,2023-03-18 00:00:00,organic,UK,iOS,pending,
1932,2024-03-16 00:00:00,affiliate,Ireland,iOS,approved,2024-03-20 00:00:00
1933,2023-11-14 00:00:00,organic,UK,iOS,rejected,
1934,2023-04-22 00:00:00,organic,UK,Android,rejected,
1935,2024-01-22 00:00:00,referral,India,Android,approved,2024-01-27 00:00:00
1936,2023-06-23 00:00:00,referral,UK,Android,approved,2023-06-25 00:00:00
1937,2024-04-18 00:00:00,affiliate,Ireland,iOS,pending,
1938,2024-05-07 00:00:00,paid_ads,Ireland,iOS,approved,2024-05-11 00:00:00
1939,2024-08-09 00:00:00,paid_ads,UK,iOS,approved,2024-08-12 00:00:00
1940,2023-10-13 00:00:00,referral,Ireland,Android,rejected,
1941,2024-07-28 00:00:00,organic,Ireland,iOS,approved,2024-07-30 00:00:00
1942,2024-10-21 00:00:00,organic,Ireland,iOS,rejected,
1943,2024-05-24 00:00:00,paid_ads,Ireland,iOS,pending,
1944,2023-05-09 00:00:00,organic,India,iOS,pending,
1945,2024-02-12 00:00:00,paid_ads,Ireland,iOS,rejected,
1946,2024-04-28 00:00:00,paid_ads,Ireland,iOS,rejected,
1947,2024-01-08 00:00:00,organic,UK,iOS,approved,2024-01-09 00:00:00
1948,2023-04-08 00:00:00,paid_ads,Ireland,Android,pending,
1949,2024-09-20 00:00:00,referral,India,Android,pending,
1950,2024-10-12 00:00:00,paid_ads,UK,iOS,rejected,
1951,2023-11-11 00:00:00,paid_ads,Ireland,Android,rejected,
1952,2023-02-17 00:00:00,referral,Ireland,iOS,approved,2023-02-18 00:00:00
1953,2024-12-16 00:00:00,organic,UK,iOS,approved,2024-12-21 00:00:00
1954,2023-09-12 00:00:00,referral,Ireland,iOS,approved,2023-09-15 00:00:00
1955,2023-04-29 00:00:00,organic,Ireland,iOS,approved,2023-05-04 00:00:00
1956,2023-05-10 00:00:00,organic,India,iOS,approved,2023-05-12 00:00:00
1957,2023-11-01 00:00:00,paid_ads,India,iOS,rejected,
1958,2023-03-02 00:00:00,organic,India,Android,pending,
1959,2024-11-20 00:00:00,affiliate,Ireland,iOS,pending,
1960,2024-10-26 00:00:00,organic,UK,iOS,approved,2024-10-30 00:00:00
1961,2023-06-10 00:00:00,paid_ads,India,Android,rejected,
1962,2024-04-05 00:00:00,organic,Ireland,Android,pending,
1963,2024-05-18 00:00:00,referral,India,Android,rejected,
1964,2024-05-06 00:00:00,referral,India,Android,approved,2024-05-09 00:00:00
1965,2023-11-28 00:00:00,referral,UK,iOS,rejected,
1966,2024-10-25 00:00:00,affiliate,Ireland,Android,pending,
1967,2024-04-25 00:00:00,paid_ads,Ireland,iOS,approved,2024-04-26 00:00:00
1968,2024-11-08 00:00:00,paid_ads,India,iOS,rejected,
1969,2023-12-30 00:00:00,paid_ads,UK,iOS,pending,
1970,2024-03-28 00:00:00,paid_ads,UK,iOS,pending,
1971,2023-04-10 00:00:00,organic,Ireland,Android,approved,2023-04-14 00:00:00
1972,2023-01-01 00:00:00,organic,Ireland,iOS,pending,
1973,2023-02-24 00:00:00,paid_ads,UK,iOS,approved,2023-02-28 00:00:00
1974,2023-08-09 00:00:00,referral,Ireland,Android,rejected,
1975,2023-09-13 00:00:00,organic,Ireland,Android,approved,2023-09-15 00:00:00
1976,2023-08-06 00:00:00,referral,Ireland,Android,rejected,
1977,2023-06-07 00:00:00,paid_ads,Ireland,Android,pending,
1978,2024-04-28 00:00:00,referral,Ireland,Android,rejected,
1979,2024-11-04 00:00:00,organic,Ireland,iOS,approved,2024-11-05 00:00:00
1980,2023-01-27 00:00:00,affiliate,Ireland,Android,rejected,
1981,2024-07-29 00:00:00,paid_ads,UK,iOS,approved,2024-07-31 00:00:00
1982,2023-11-21 00:00:00,referral,UK,iOS,approved,2023-11-23 00:00:00
1983,2024-09-05 00:00:00,organic,India,iOS,approved,2024-09-07 00:00:00
1984,2024-06-24 00:00:00,affiliate,India,iOS,approved,2024-06-25 00:00:00
1985,2023-08-19 00:00:00,affiliate,Ireland,iOS,approved,2023-08-23 00:00:00
1986,2024-07-19 00:00:00,organic,UK,Android,approved,2024-07-23 00:00:00
1987,2024-02-16 00:00:00,affiliate,India,Android,approved,2024-02-19 00:00:00
1988,2023-07-26 00:00:00,paid_ads,UK,Android,pending,
1989,2024-11-29 00:00:00,referral,UK,iOS,pending,
1990,2023-12-15 00:00:00,referral,Ireland,Android,approved,2023-12-16 00:00:00
1991,2024-10-23 00:00:00,organic,India,Android,approved,2024-10-25 00:00:00
1992,2024-04-09 00:00:00,organic,Ireland,Android,pending,
1993,2023-06-19 00:00:00,paid_ads,UK,Android,rejected,
1994,2023-02-01 00:00:00,organic,Ireland,Android,approved,2023-02-03 00:00:00
1995,2024-12-23 00:00:00,organic,UK,iOS,approved,2024-12-25 00:00:00
1996,2024-05-30 00:00:00,paid_ads,Ireland,iOS,pending,
1997,2023-12-11 00:00:00,paid_ads,UK,iOS,approved,2023-12-13 00:00:00
1998,2023-01-05 00:00:00,paid_ads,Ireland,iOS,rejected,
1999,2024-08-10 00:00:00,paid_ads,UK,Android,pending,
2000,2023-12-19 00:00:00,affiliate,India,Android,pending,
2001,2024-03-11 00:00:00,affiliate,India,iOS,pending,
2002,2023-07-23 00:00:00,organic,Ireland,Android,pending,
2003,2024-11-04 00:00:00,referral,India,iOS,approved,2024-11-06 00:00:00
2004,2023-06-30 00:00:00,organic,India,iOS,approved,2023-07-02 00:00:00
2005,2023-03-10 00:00:00,referral,Ireland,Android,rejected,
2006,2024-08-14 00:00:00,paid_ads,India,Android,rejected,
2007,2024-12-11 00:00:00,organic,India,Android,approved,2024-12-13 00:00:00
2008,2023-09-05 00:00:00,paid_ads,India,iOS,pending,
2009,2023-07-20 00:00:00,paid_ads,Ireland,iOS,approved,2023-07-23 00:00:00
2010,2024-07-16 00:00:00,organic,Ireland,iOS,approved,2024-07-19 00:00:00
2011,2023-05-07 00:00:00,referral,UK,iOS,approved,2023-05-12 00:00:00
2012,2023-04-20 00:00:00,affiliate,India,Android,approved,2023-04-23 00:00:00
2013,2024-08-28 00:00:00,organic,Ireland,Android,approved,2024-09-01 00:00:00
2014,2023-12-10 00:00:00,referral,Ireland,iOS,approved,2023-12-14 00:00:00
2015,2024-09-14 00:00:00,paid_ads,Ireland,Android,rejected,
2016,2023-11-18 00:00:00,paid_ads,India,iOS,rejected,
2017,2023-03-03 00:00:00,referral,UK,iOS,approved,2023-03-06 00:00:00
2018,2024-12-17 00:00:00,organic,Ireland,Android,pending,
2019,2023-05-16 00:00:00,affiliate,Ireland,Android,approved,2023-05-18 00:00:00
2020,2024-03-09 00:00:00,paid_ads,India,iOS,approved,2024-03-12 00:00:00
2021,2023-10-18 00:00:00,organic,Ireland,iOS,approved,2023-10-22 00:00:00
2022,2024-07-18 00:00:00,referral,India,iOS,approved,2024-07-23 00:00:00
2023,2024-12-07 00:00:00,affiliate,India,Android,approved,2024-12-11 00:00:00
2024,2024-03-26 00:00:00,affiliate,UK,Android,rejected,
2025,2024-11-18 00:00:00,referral,UK,iOS,pending,
2026,2023-03-17 00:00:00,referral,Ireland,iOS,approved,2023-03-19 00:00:00
2027,2023-02-21 00:00:00,affiliate,UK,Android,approved,2023-02-24 00:00:00
2028,2024-05-22 00:00:00,referral,Ireland,Android,approved,2024-05-24 00:00:00
2029,2023-10-28 00:00:00,referral,Ireland,iOS,rejected,
2030,2023-11-20 00:00:00,paid_ads,India,Android,approved,2023-11-22 00:00:00
2031,2023-08-15 00:00:00,paid_ads,UK,iOS,approved,2023-08-19 00:00:00
2032,2023-11-29 00:00:00,affiliate,India,Android,pending,
2033,2023-07-22 00:00:00,paid_ads,India,iOS,pending,
2034,2023-01-12 00:00:00,referral,UK,iOS,approved,2023-01-13 00:00:00
2035,2024-06-09 00:00:00,affiliate,Ireland,Android,pending,
2036,2023-02-01 00:00:00,organic,India,iOS,pending,
2037,2024-01-27 00:00:00,organic,UK,iOS,approved,2024-01-31 00:00:00
2038,2024-10-22 00:00:00,paid_ads,Ireland,iOS,rejected,
2039,2023-05-09 00:00:00,paid_ads,UK,iOS,approved,2023-05-14 00:00:00
2040,2024-08-09 00:00:00,organic,India,iOS,approved,2024-08-10 00:00:00
2041,2024-11-14 00:00:00,referral,Ireland,iOS,approved,2024-11-19 00:00:00
2042,2023-08-19 00:00:00,paid_ads,Ireland,Android,pending,
2043,2024-02-04 00:00:00,paid_ads,Ireland,Android,approved,2024-02-05 00:00:00
2044,2023-11-03 00:00:00,organic,Ireland,iOS,approved,2023-11-06 00:00:00
2045,2024-07-26 00:00:00,organic,UK,Android,approved,2024-07-29 00:00:00
2046,2024-10-12 00:00:00,referral,Ireland,Android,approved,2024-10-15 00:00:00
2047,2024-01-13 00:00:00,organic,India,Android,pending,
2048,2023-04-11 00:00:00,organic,Ireland,Android,approved,2023-04-16 00:00:00
2049,2024-08-09 00:00:00,paid_ads,UK,Android,approved,2024-08-12 00:00:00
2050,2024-11-27 00:00:00,referral,Ireland,iOS,pending,
2051,2024-10-14 00:00:00,referral,UK,Android,rejected,
2052,2023-01-16 00:00:00,affiliate,Ireland,iOS,rejected,
2053,2024-08-05 00:00:00,referral,Ireland,Android,approved,2024-08-10 00:00:00
2054,2024-05-24 00:00:00,paid_ads,Ireland,iOS,pending,
2055,2023-05-01 00:00:00,referral,UK,Android,pending,
2056,2023-07-12 00:00:00,organic,Ireland,iOS,pending,
2057,2024-10-17 00:00:00,referral,India,iOS,approved,2024-10-21 00:00:00
2058,2023-08-24 00:00:00,referral,UK,Android,approved,2023-08-28 00:00:00
2059,2023-02-15 00:00:00,paid_ads,UK,iOS,rejected,
2060,2024-01-24 00:00:00,organic,Ireland,Android,rejected,
2061,2024-10-12 00:00:00,referral,Ireland,Android,rejected,
2062,2024-07-28 00:00:00,referral,Ireland,Android,approved,2024-08-01 00:00:00
2063,2024-09-06 00:00:00,affiliate,India,Android,pending,
2064,2024-06-26 00:00:00,paid_ads,UK,Android,approved,2024-06-27 00:00:00
2065,2024-04-11 00:00:00,paid_ads,India,Android,rejected,
2066,2024-09-16 00:00:00,affiliate,India,iOS,approved,2024-09-17 00:00:00
2067,2024-08-14 00:00:00,paid_ads,Ireland,iOS,approved,2024-08-18 00:00:00
2068,2023-12-04 00:00:00,paid_ads,Ireland,iOS,rejected,
2069,2024-10-26 00:00:00,organic,Ireland,Android,approved,2024-10-31 00:00:00
2070,2023-05-31 00:00:00,organic,UK,iOS,approved,2023-06-02 00:00:00
2071,2024-10-28 00:00:00,affiliate,UK,iOS,approved,2024-10-30 00:00:00
2072,2023-06-26 00:00:00,referral,Ireland,Android,pending,
2073,2024-11-13 00:00:00,paid_ads,UK,Android,approved,2024-11-15 00:00:00
2074,2024-07-05 00:00:00,referral,India,Android,approved,2024-07-07 00:00:00
2075,2024-09-01 00:00:00,paid_ads,Ireland,Android,approved,2024-09-05 00:00:00
2076,2023-01-07 00:00:00,affiliate,Ireland,Android,rejected,
2077,2024-02-16 00:00:00,paid_ads,UK,iOS,rejected,
2078,2024-09-02 00:00:00,affiliate,UK,Android,pending,
2079,2024-11-15 00:00:00,paid_ads,India,Android,rejected,
2080,2024-01-13 00:00:00,referral,UK,Android,approved,2024-01-18 00:00:00
2081,2024-11-05 00:00:00,paid_ads,UK,iOS,approved,2024-11-09 00:00:00
2082,2023-12-18 00:00:00,paid_ads,UK,Android,approved,2023-12-21 00:00:00
2083,2024-05-15 00:00:00,organic,Ireland,iOS,approved,2024-05-20 00:00:00
2084,2024-01-22 00:00:00,referral,UK,Android,approved,2024-01-23 00:00:00
2085,2024-04-11 00:00:00,referral,Ireland,Android,approved,2024-04-12 00:00:00
2086,2024-12-03 00:00:00,referral,India,iOS,approved,2024-12-08 00:00:00
2087,2023-04-21 00:00:00,organic,Ireland,Android,pending,
2088,2024-04-02 00:00:00,affiliate,Ireland,iOS,approved,2024-04-06 00:00:00
2089,2024-05-17 00:00:00,organic,UK,Android,approved,2024-05-18 00:00:00
2090,2023-08-17 00:00:00,affiliate,Ireland,Android,approved,2023-08-20 00:00:00
2091,2024-03-02 00:00:00,affiliate,UK,Android,pending,
2092,2023-01-23 00:00:00,paid_ads,Ireland,iOS,approved,2023-01-27 00:00:00
2093,2023-06-15 00:00:00,organic,Ireland,Android,approved,2023-06-19 00:00:00
